days_from_20160101,stimchoice1,stimchoice2,stimchosen,correct_stim,is_choice_color,chose_correct
290,11,6,6,6,1,1
290,7,11,11,11,0,1
290,11,4,4,4,1,1
290,9,7,7,7,1,1
291,3,3,3,3,1,1
291,4,13,4,4,0,1
291,4,1,4,4,0,1
291,6,10,6,6,1,1
291,4,2,4,2,1,0
291,13,8,8,13,1,0
291,11,9,11,11,1,1
291,13,8,8,8,0,1
291,13,10,13,13,1,1
291,5,13,13,13,1,1
291,13,5,5,5,1,1
291,2,2,2,2,0,1
291,9,7,9,7,0,0
291,2,12,12,12,1,1
291,2,4,4,4,1,1
291,5,6,5,5,1,1
291,2,9,9,9,1,1
291,4,8,4,4,0,1
291,10,7,10,10,1,1
291,3,12,12,12,0,1
291,4,9,4,4,0,1
291,4,3,3,3,0,1
291,7,10,7,7,1,1
291,8,12,12,12,0,1
291,1,7,1,1,1,1
291,4,11,4,4,0,1
291,2,7,7,7,0,1
291,5,6,5,5,0,1
291,1,8,1,1,0,1
291,1,5,1,1,1,1
291,4,13,4,4,0,1
291,6,7,7,6,1,0
291,2,7,7,7,0,1
291,13,9,9,13,1,0
291,8,4,4,4,0,1
291,6,5,6,6,1,1
291,8,7,8,7,1,0
291,5,6,5,5,0,1
291,8,4,8,8,1,1
291,1,13,13,13,0,1
291,8,12,12,12,1,1
291,8,3,3,3,1,1
291,12,11,11,11,1,1
292,4,7,7,7,1,1
292,8,8,8,8,1,1
292,12,2,12,2,0,0
292,9,2,9,9,1,1
292,8,7,8,8,1,1
292,5,1,1,1,1,1
292,8,7,8,8,0,1
292,3,7,3,7,0,0
292,9,9,9,9,1,1
292,8,5,8,8,0,1
292,1,0,1,1,0,1
292,5,12,5,5,0,1
292,6,2,2,2,0,1
292,10,6,6,6,1,1
292,10,9,9,9,1,1
292,6,6,6,6,1,1
292,6,1,6,6,1,1
292,10,2,10,10,1,1
292,11,3,11,11,0,1
292,12,0,0,0,0,1
292,2,1,1,1,0,1
292,1,5,5,5,1,1
292,5,2,2,2,0,1
292,6,2,6,6,0,1
292,3,7,7,7,0,1
292,11,4,11,11,0,1
292,0,2,0,0,0,1
292,2,13,2,2,1,1
292,9,6,9,9,1,1
292,2,3,2,3,0,0
297,9,7,9,9,0,1
297,4,7,4,4,1,1
297,2,11,2,11,0,0
297,1,9,1,1,0,1
297,5,7,5,5,0,1
297,2,7,7,7,1,1
297,4,6,6,6,0,1
297,13,8,13,8,0,0
297,8,11,8,8,0,1
297,2,7,7,7,1,1
297,5,5,5,5,1,1
297,12,7,7,7,0,1
297,3,6,3,3,0,1
297,0,1,0,0,1,1
297,8,13,8,8,0,1
297,2,7,2,7,0,0
297,13,4,4,4,0,1
297,4,5,4,4,0,1
297,10,13,10,10,1,1
297,3,4,3,3,0,1
297,9,3,9,3,1,0
297,10,8,10,10,0,1
297,5,6,5,6,1,0
297,9,13,9,9,0,1
297,5,2,5,5,1,1
297,3,3,3,3,0,1
297,6,13,6,6,0,1
297,12,1,1,1,0,1
297,3,0,0,0,0,1
297,11,6,11,11,0,1
297,1,10,10,10,1,1
297,5,2,2,2,0,1
297,11,6,6,6,1,1
297,8,11,11,11,1,1
297,0,11,0,0,1,1
297,4,13,4,4,0,1
297,8,8,8,8,0,1
297,2,6,6,6,1,1
297,9,9,9,9,1,1
297,5,10,10,10,1,1
297,1,9,1,1,0,1
297,5,5,5,5,0,1
297,2,11,11,2,0,0
297,12,3,3,3,0,1
297,2,4,4,4,1,1
298,4,2,2,2,0,1
298,2,13,13,2,0,0
298,5,4,4,5,1,0
298,11,13,13,13,0,1
298,2,9,9,9,0,1
298,6,1,1,1,1,1
298,7,2,7,7,0,1
298,3,8,3,3,1,1
298,5,11,11,11,0,1
298,11,4,11,11,0,1
298,7,12,7,7,0,1
298,1,0,0,0,1,1
298,7,0,7,7,1,1
298,1,0,1,1,0,1
298,1,5,1,1,1,1
298,0,12,0,0,1,1
298,2,3,3,3,1,1
298,10,5,10,5,1,0
298,3,9,9,9,0,1
298,13,2,13,13,1,1
298,7,3,7,7,1,1
298,4,1,4,4,0,1
298,5,7,5,5,1,1
298,1,7,1,1,1,1
298,11,4,11,11,0,1
298,13,11,11,13,0,0
298,6,8,8,6,1,0
299,11,0,0,0,1,1
299,2,13,13,2,0,0
299,13,2,13,2,0,0
299,2,1,2,2,1,1
299,8,11,8,8,1,1
299,10,10,10,10,1,1
299,12,2,12,12,0,1
299,11,8,8,8,0,1
299,7,13,13,13,1,1
299,10,0,0,10,0,0
299,10,7,7,7,1,1
299,8,5,8,8,0,1
299,6,4,6,6,0,1
299,7,8,7,7,0,1
299,3,8,3,3,0,1
299,9,11,11,9,1,0
299,3,9,9,9,1,1
299,8,6,6,6,1,1
299,8,6,6,8,0,0
299,3,12,12,12,0,1
299,12,5,12,12,1,1
299,7,11,7,7,1,1
299,11,7,11,11,1,1
299,3,7,7,7,1,1
299,8,0,0,0,0,1
299,6,13,13,13,1,1
299,5,7,7,5,1,0
299,3,7,3,3,1,1
299,10,1,1,1,0,1
299,2,4,2,2,1,1
