days_from_20160101,stimchoice1,stimchoice2,stimchosen,correct_stim,is_choice_color,chose_correct
61,11,4,11,11,1,1
61,6,9,6,6,1,1
61,12,1,12,12,0,1
61,6,10,6,6,0,1
61,3,1,1,1,0,1
61,13,11,11,11,0,1
61,11,5,5,5,0,1
61,13,8,13,13,0,1
61,9,11,9,9,1,1
61,12,13,12,12,0,1
61,4,8,8,8,1,1
61,9,4,4,4,1,1
61,3,9,9,9,0,1
61,7,9,7,7,0,1
61,13,2,13,13,0,1
61,13,6,13,13,0,1
61,8,10,10,10,1,1
61,2,6,2,2,0,1
61,13,2,2,2,1,1
61,3,8,8,8,0,1
61,7,10,10,10,1,1
61,5,0,5,5,0,1
61,4,10,10,10,1,1
61,8,8,8,8,0,1
61,3,9,9,9,1,1
61,10,13,13,13,1,1
63,0,5,0,0,1,1
63,8,1,8,8,0,1
63,5,10,10,10,1,1
63,3,5,3,3,1,1
63,8,1,1,8,0,0
63,1,2,1,1,1,1
63,6,12,6,12,0,0
63,2,11,11,11,0,1
63,2,8,2,2,1,1
63,10,2,2,2,1,1
63,12,10,10,10,1,1
63,2,6,2,2,0,1
63,2,1,2,1,1,0
63,10,9,10,10,1,1
63,12,0,12,12,0,1
63,11,2,11,11,0,1
63,4,5,5,5,1,1
63,4,13,4,4,1,1
63,3,10,3,3,0,1
63,0,1,0,0,1,1
63,10,12,12,12,1,1
63,3,9,3,3,1,1
63,0,7,0,0,1,1
63,13,5,5,5,0,1
63,11,12,12,12,1,1
63,6,4,6,6,0,1
63,5,6,6,6,1,1
63,13,6,13,13,1,1
63,13,8,13,13,1,1
63,2,6,6,6,0,1
63,2,3,2,2,1,1
63,5,4,4,4,1,1
63,2,1,1,1,0,1
63,5,5,5,5,0,1
63,13,11,13,13,0,1
63,9,0,0,0,1,1
63,3,8,8,8,1,1
63,12,8,12,12,1,1
63,2,3,3,3,1,1
63,3,8,8,3,0,0
63,7,9,7,7,1,1
63,1,5,1,1,0,1
63,1,12,1,1,1,1
63,13,0,0,0,0,1
63,9,0,9,9,0,1
63,9,11,11,11,0,1
63,7,0,7,7,1,1
63,5,1,5,5,1,1
63,10,4,4,4,0,1
63,8,5,5,5,1,1
63,10,11,10,10,0,1
63,8,9,9,9,0,1
63,8,12,8,8,0,1
63,1,6,6,6,0,1
63,13,6,6,6,1,1
63,4,10,10,10,1,1
63,9,8,9,9,1,1
63,7,5,7,7,0,1
63,0,9,0,0,0,1
63,12,1,12,12,1,1
63,10,11,10,10,0,1
63,0,3,0,0,1,1
63,4,7,7,7,1,1
63,1,4,4,4,0,1
63,4,7,7,7,1,1
63,8,5,5,5,0,1
63,13,7,13,13,0,1
63,3,8,3,3,1,1
63,9,13,9,9,0,1
63,3,4,3,3,0,1
63,2,11,2,2,1,1
63,6,4,6,6,0,1
63,5,7,5,5,0,1
63,5,1,1,1,1,1
63,0,4,0,0,1,1
63,5,0,5,5,0,1
63,1,2,1,1,0,1
63,6,3,6,6,0,1
63,4,6,6,6,1,1
63,7,9,7,7,0,1
63,0,13,0,0,1,1
63,5,7,7,7,1,1
63,5,5,5,5,0,1
63,12,11,12,12,1,1
63,7,6,7,7,1,1
63,9,3,3,3,0,1
63,10,5,5,5,1,1
63,12,4,12,12,1,1
63,2,3,2,2,1,1
63,8,0,0,8,0,0
63,12,8,8,8,1,1
63,10,13,10,10,1,1
63,7,10,10,7,1,0
63,11,13,13,13,0,1
66,11,9,11,11,0,1
66,10,11,10,10,1,1
66,12,9,9,9,1,1
66,9,4,4,4,1,1
66,4,9,4,4,1,1
66,12,7,7,7,0,1
66,9,5,9,9,1,1
66,9,7,7,7,1,1
66,13,5,5,5,1,1
66,7,4,4,7,0,0
66,6,9,9,9,1,1
66,6,2,2,2,1,1
66,9,12,9,9,0,1
66,3,9,3,3,0,1
66,13,1,13,13,1,1
66,0,12,0,0,0,1
66,10,3,3,3,1,1
66,7,11,7,7,1,1
66,12,9,9,12,0,0
66,12,8,8,8,1,1
66,6,0,0,0,1,1
66,3,2,2,2,0,1
66,4,9,9,9,0,1
66,3,13,3,3,1,1
66,11,4,11,4,1,0
66,1,7,1,1,0,1
66,1,11,1,1,1,1
66,10,9,9,9,0,1
66,1,8,1,1,0,1
66,6,10,6,6,0,1
66,1,4,4,4,0,1
66,10,2,2,2,1,1
66,3,0,3,3,0,1
66,10,11,10,10,1,1
66,5,2,5,5,1,1
66,2,6,2,2,1,1
66,1,5,5,5,1,1
66,11,8,8,8,1,1
66,5,6,6,6,1,1
66,13,3,3,13,0,0
66,7,2,7,7,0,1
66,8,12,8,8,0,1
66,5,8,5,5,1,1
66,7,6,7,7,1,1
66,4,8,8,8,0,1
66,8,0,8,8,0,1
66,10,9,10,10,0,1
66,12,3,3,3,1,1
66,4,9,4,4,0,1
66,12,0,0,0,1,1
66,6,2,2,2,1,1
66,3,8,3,3,1,1
66,1,4,4,4,1,1
66,2,12,2,2,1,1
66,8,4,4,4,1,1
66,11,8,11,11,0,1
66,10,9,10,10,1,1
66,7,4,4,4,1,1
66,9,9,9,9,0,1
66,4,11,4,4,1,1
66,3,7,7,7,1,1
66,4,6,4,4,1,1
66,2,7,2,2,1,1
66,12,10,12,12,1,1
66,9,11,9,9,1,1
66,5,1,1,1,1,1
66,1,4,1,1,0,1
66,6,3,6,3,0,0
66,9,0,0,0,1,1
66,5,10,10,10,1,1
66,5,7,5,5,0,1
66,10,0,10,10,0,1
66,6,6,6,6,1,1
66,3,6,6,6,0,1
66,2,4,4,4,0,1
66,11,7,11,11,0,1
66,9,8,8,8,1,1
66,6,6,6,6,1,1
66,9,2,9,9,0,1
66,13,6,13,13,0,1
66,3,13,3,3,1,1
66,6,8,8,8,1,1
66,4,6,6,6,1,1
67,12,0,12,12,1,1
67,1,5,1,1,1,1
67,9,1,1,1,1,1
67,13,7,13,13,1,1
67,7,5,5,7,0,0
67,8,3,3,3,1,1
67,1,11,1,11,1,0
67,11,11,11,11,0,1
67,3,8,8,8,0,1
67,6,12,6,6,0,1
67,12,7,7,7,1,1
67,2,0,0,0,1,1
67,12,6,6,6,0,1
67,5,13,13,13,1,1
67,5,9,9,9,1,1
67,11,6,11,11,0,1
67,11,0,0,0,0,1
67,10,6,10,10,0,1
67,0,13,0,0,0,1
67,4,8,4,4,1,1
67,6,4,4,4,0,1
67,5,12,12,5,1,0
67,11,5,11,11,0,1
67,3,4,3,3,0,1
67,8,7,7,7,0,1
67,3,13,13,13,1,1
67,8,13,13,13,1,1
67,3,8,3,3,0,1
67,11,10,11,11,0,1
67,6,9,9,9,1,1
67,4,6,4,4,0,1
67,2,3,2,2,0,1
67,5,1,5,5,1,1
67,9,2,9,9,1,1
67,8,0,0,0,0,1
67,9,4,9,9,0,1
67,9,0,9,9,0,1
67,10,5,5,5,1,1
67,0,4,0,0,1,1
67,7,0,7,7,1,1
67,9,3,9,9,1,1
67,12,10,10,10,0,1
67,2,9,2,2,1,1
67,1,1,1,1,0,1
67,4,7,4,4,1,1
67,13,8,8,8,1,1
67,11,4,11,11,0,1
67,5,1,1,1,1,1
67,6,11,6,6,0,1
67,13,4,4,4,0,1
67,1,8,8,8,1,1
67,9,13,13,13,1,1
67,7,1,7,7,0,1
67,4,2,2,2,1,1
67,1,1,1,1,0,1
67,2,12,2,2,1,1
67,5,10,10,10,1,1
67,9,2,9,9,1,1
67,3,0,0,0,1,1
67,5,4,5,5,0,1
67,12,4,12,12,0,1
67,5,13,5,13,0,0
67,3,11,3,3,1,1
67,2,0,0,0,1,1
67,5,7,5,5,1,1
67,13,11,11,11,1,1
67,7,0,0,0,0,1
67,2,13,13,13,1,1
67,11,9,11,11,1,1
67,12,12,12,12,0,1
67,7,5,7,7,0,1
67,4,12,4,4,0,1
67,9,4,4,4,0,1
67,7,6,7,7,1,1
67,1,5,5,1,0,0
67,2,1,1,1,1,1
67,11,13,11,11,1,1
67,0,5,0,0,1,1
67,10,8,8,8,1,1
67,7,11,7,7,1,1
67,9,11,11,11,0,1
67,1,6,6,6,1,1
67,5,1,1,1,1,1
67,6,10,10,10,0,1
67,4,9,4,4,0,1
67,3,5,3,3,0,1
67,4,5,5,5,0,1
67,7,2,2,2,1,1
67,6,1,6,6,1,1
67,8,5,5,5,1,1
67,13,0,0,0,1,1
67,0,9,0,0,0,1
67,0,5,0,0,1,1
67,4,5,5,5,0,1
67,10,13,10,10,0,1
67,4,1,4,4,1,1
67,5,1,1,5,0,0
67,4,6,6,4,1,0
67,7,1,1,1,1,1
67,11,6,11,11,0,1
67,0,5,0,0,1,1
67,8,0,0,8,1,0
67,10,2,10,10,0,1
67,1,8,8,1,1,0
67,6,12,12,12,0,1
67,6,6,6,6,0,1
70,11,13,13,11,0,0
70,13,10,10,10,0,1
70,11,0,11,11,1,1
70,3,5,3,5,1,0
70,0,11,0,0,1,1
70,8,11,11,11,1,1
70,7,11,7,7,1,1
70,7,12,7,7,0,1
70,11,5,11,5,1,0
70,7,1,1,1,0,1
70,11,1,1,1,1,1
70,10,5,5,5,0,1
70,8,8,8,8,0,1
70,9,6,6,6,1,1
70,5,3,5,3,1,0
70,12,0,12,12,1,1
70,2,11,2,11,1,0
70,8,11,11,11,1,1
70,12,9,9,9,1,1
70,12,3,3,3,1,1
70,7,2,7,7,0,1
70,1,11,11,11,0,1
70,7,6,6,6,1,1
70,10,3,10,10,0,1
70,3,2,3,2,1,0
70,12,11,12,11,1,0
70,2,3,2,3,1,0
70,3,7,7,7,1,1
70,2,7,7,7,0,1
70,8,5,5,5,1,1
70,8,4,4,4,1,1
70,10,7,10,10,1,1
70,3,0,0,0,1,1
70,9,8,8,8,1,1
70,5,4,5,5,1,1
70,11,8,8,8,0,1
70,2,6,2,2,1,1
70,9,7,7,7,0,1
70,3,5,3,3,1,1
70,6,7,7,7,1,1
70,5,2,2,2,0,1
70,3,2,3,3,1,1
70,8,0,8,8,0,1
70,1,6,1,1,1,1
70,10,9,9,9,1,1
70,4,1,1,1,1,1
70,4,0,0,0,0,1
70,9,4,4,4,0,1
70,10,9,9,9,1,1
70,1,4,1,1,0,1
70,13,1,1,1,1,1
70,1,6,1,1,1,1
70,13,11,11,11,0,1
70,13,6,13,13,1,1
70,3,3,3,3,1,1
70,3,8,3,3,0,1
70,12,11,12,12,1,1
70,2,4,2,2,0,1
70,3,12,12,12,1,1
70,8,3,3,3,0,1
70,13,2,13,13,1,1
70,0,13,0,0,0,1
70,8,9,8,8,0,1
70,12,13,13,13,0,1
70,9,6,6,6,1,1
70,4,9,4,4,0,1
70,4,9,9,9,0,1
70,6,13,13,13,0,1
70,7,12,7,7,0,1
70,12,0,0,0,1,1
70,13,11,13,11,1,0
70,12,0,0,0,1,1
70,3,10,10,10,0,1
70,4,13,4,13,0,0
70,5,9,9,9,1,1
70,12,8,8,8,1,1
70,0,12,0,0,0,1
70,6,6,6,6,1,1
70,13,8,13,13,1,1
70,7,13,13,13,0,1
70,4,0,4,4,0,1
70,3,7,7,7,1,1
70,12,1,12,12,0,1
70,9,12,9,12,1,0
70,8,1,8,8,1,1
70,0,2,0,0,0,1
70,5,4,5,5,0,1
70,4,10,4,4,1,1
70,3,10,10,10,1,1
70,9,4,4,4,1,1
70,5,4,4,4,1,1
70,8,4,8,8,1,1
70,10,1,1,1,1,1
70,4,12,12,12,0,1
70,9,5,5,9,1,0
70,7,11,7,7,1,1
70,4,8,4,4,0,1
70,10,7,10,10,1,1
70,10,12,12,12,1,1
70,3,9,9,9,1,1
73,7,11,7,7,1,1
73,3,0,3,3,1,1
73,7,3,3,3,1,1
73,10,6,10,10,1,1
73,12,6,12,12,0,1
73,6,8,8,8,0,1
73,9,2,9,9,0,1
73,2,2,2,2,1,1
73,11,10,11,11,0,1
73,6,10,10,10,0,1
73,5,6,6,6,0,1
73,4,5,4,5,0,0
73,1,8,8,1,0,0
73,12,10,10,10,1,1
73,5,11,11,11,0,1
73,7,3,3,3,0,1
73,4,6,6,6,1,1
73,12,4,4,4,1,1
73,0,13,0,0,1,1
73,1,10,1,1,0,1
73,4,12,4,4,0,1
73,5,12,12,12,1,1
73,13,5,5,5,0,1
73,10,2,2,10,1,0
73,3,1,1,1,0,1
73,9,6,6,6,0,1
73,7,5,5,5,0,1
73,2,8,2,8,0,0
73,7,6,6,6,0,1
73,8,9,8,8,1,1
73,0,4,0,0,0,1
73,3,0,0,3,0,0
73,1,13,13,13,1,1
73,10,1,10,10,1,1
73,2,8,8,8,0,1
73,0,7,0,0,0,1
73,3,5,3,3,1,1
73,12,3,12,12,1,1
73,4,10,10,10,1,1
73,8,11,11,11,1,1
73,3,6,6,6,1,1
73,3,10,3,3,0,1
73,3,1,1,1,0,1
73,4,2,2,2,0,1
73,3,11,11,11,0,1
73,11,10,10,10,1,1
73,8,12,12,12,0,1
73,10,11,10,10,1,1
73,6,13,6,6,1,1
73,6,5,6,6,1,1
73,3,6,6,6,0,1
73,5,1,1,1,0,1
73,7,10,7,7,0,1
73,13,11,11,11,0,1
73,13,10,10,10,0,1
73,3,12,3,3,0,1
73,9,11,9,9,0,1
73,12,11,11,11,1,1
73,1,8,8,8,1,1
73,11,1,11,11,1,1
73,6,11,11,11,1,1
73,6,1,1,1,0,1
73,12,8,8,8,1,1
73,6,0,6,6,0,1
73,4,8,4,4,0,1
73,5,0,0,0,1,1
73,0,9,0,0,1,1
73,1,0,1,1,0,1
73,1,13,13,1,1,0
73,12,12,12,12,1,1
73,7,4,4,4,1,1
73,2,7,7,7,1,1
73,6,9,6,6,0,1
73,8,6,6,6,0,1
73,7,10,7,7,0,1
73,8,4,8,8,0,1
73,6,4,6,6,0,1
73,13,11,11,11,0,1
73,10,9,9,9,1,1
73,13,5,5,5,1,1
73,2,11,11,11,1,1
73,7,13,13,13,1,1
73,2,6,6,6,1,1
73,2,7,7,7,0,1
73,13,3,3,3,0,1
73,11,1,11,11,1,1
73,7,5,7,7,0,1
73,5,4,5,5,0,1
73,9,10,10,10,1,1
73,0,12,0,0,0,1
73,1,2,2,2,1,1
73,13,9,9,9,0,1
73,8,3,3,3,0,1
73,7,12,12,12,1,1
73,10,8,10,10,0,1
73,8,12,12,12,1,1
73,5,8,5,5,0,1
73,10,2,10,2,1,0
73,1,1,1,1,1,1
74,13,10,10,13,0,0
74,1,8,1,1,0,1
74,0,9,0,0,0,1
74,6,0,6,6,1,1
74,6,0,0,0,1,1
74,1,3,3,3,0,1
74,11,8,8,8,0,1
74,0,1,0,0,0,1
74,13,2,2,2,1,1
74,11,12,11,11,0,1
74,8,7,8,8,0,1
74,7,10,10,10,1,1
74,9,11,9,9,0,1
74,11,4,4,4,1,1
74,4,3,3,3,1,1
74,11,7,7,7,1,1
74,8,1,8,8,1,1
74,13,2,2,2,0,1
74,8,1,8,8,1,1
74,6,11,6,6,1,1
74,6,5,5,5,1,1
74,4,0,4,4,0,1
74,2,4,2,2,1,1
74,12,13,13,13,1,1
74,6,13,13,13,0,1
74,6,7,7,7,0,1
74,0,3,0,0,1,1
74,1,6,6,1,0,0
74,11,2,2,2,1,1
74,12,12,12,12,0,1
74,4,3,3,4,1,0
74,3,10,3,3,1,1
74,7,10,7,10,1,0
74,5,3,3,3,0,1
74,8,10,10,10,0,1
74,11,5,11,11,1,1
74,3,1,3,3,0,1
74,4,0,4,4,1,1
74,0,7,0,0,0,1
74,1,6,1,1,1,1
74,5,3,5,5,0,1
74,1,11,1,1,1,1
74,11,3,11,11,0,1
74,9,4,9,9,1,1
74,9,1,1,1,1,1
74,11,3,3,3,1,1
74,13,5,5,5,1,1
74,2,3,2,2,0,1
74,4,3,4,4,1,1
74,12,4,12,12,1,1
74,9,7,7,7,0,1
74,3,5,3,3,1,1
74,6,11,11,11,1,1
74,13,11,13,13,0,1
74,9,13,13,13,1,1
74,12,1,1,1,1,1
74,1,1,1,1,0,1
74,12,4,12,12,1,1
74,11,5,11,11,0,1
74,10,4,4,4,0,1
74,13,9,9,9,1,1
74,11,13,11,11,1,1
74,3,6,3,3,1,1
74,8,2,8,8,0,1
74,6,9,9,9,0,1
74,1,1,1,1,1,1
74,2,9,2,2,1,1
74,4,8,4,8,0,0
74,6,9,9,9,1,1
74,4,7,4,4,1,1
74,9,0,0,0,0,1
74,12,5,5,5,1,1
74,8,1,8,8,1,1
74,1,2,1,1,1,1
74,4,5,5,5,1,1
74,4,5,4,4,0,1
74,9,7,9,9,1,1
75,12,5,5,5,0,1
75,4,4,4,4,0,1
75,13,6,13,13,1,1
75,2,8,8,8,1,1
75,6,4,4,4,0,1
75,5,2,5,5,0,1
75,5,8,5,5,1,1
75,11,8,8,8,0,1
75,7,13,13,13,1,1
75,13,13,13,13,0,1
75,8,6,8,8,0,1
75,0,3,0,0,1,1
75,1,11,11,11,1,1
75,1,9,9,9,1,1
75,1,7,1,1,1,1
75,8,7,7,7,1,1
75,0,1,0,0,1,1
75,8,6,8,8,0,1
75,12,9,12,12,1,1
75,9,5,5,5,0,1
75,3,2,3,3,1,1
75,13,4,4,4,0,1
75,10,6,10,10,0,1
75,3,10,10,10,0,1
75,6,4,4,4,1,1
75,9,1,1,1,0,1
75,13,13,13,13,1,1
75,1,7,1,1,0,1
75,2,4,4,4,0,1
75,4,12,4,4,0,1
75,2,13,13,13,1,1
75,5,12,12,12,0,1
75,1,8,8,8,0,1
75,3,1,3,1,0,0
75,7,1,1,1,1,1
75,2,2,2,2,0,1
75,11,13,13,13,1,1
75,1,6,1,1,1,1
75,11,5,11,11,1,1
75,1,3,1,1,0,1
75,2,9,2,2,1,1
75,13,10,10,13,1,0
75,5,1,5,5,1,1
75,7,11,11,11,0,1
75,9,4,4,4,1,1
75,7,12,7,7,0,1
75,13,6,6,6,0,1
75,5,9,9,9,1,1
75,7,11,11,11,1,1
75,13,10,13,13,0,1
75,1,13,13,13,1,1
75,1,13,13,13,0,1
75,7,1,7,7,1,1
75,6,1,6,6,0,1
75,11,5,11,11,1,1
75,3,6,6,6,1,1
75,5,2,5,5,0,1
75,9,1,1,1,1,1
75,9,11,11,11,1,1
75,3,10,3,3,0,1
75,10,5,5,5,1,1
76,4,0,0,0,0,1
76,13,1,1,1,0,1
76,5,7,5,7,1,0
76,4,3,3,3,0,1
76,6,7,7,7,0,1
76,8,6,8,8,1,1
76,9,8,9,9,1,1
76,3,0,0,0,0,1
76,8,1,1,1,1,1
76,6,1,1,1,0,1
76,4,7,7,7,1,1
76,6,7,6,6,0,1
76,8,11,8,8,1,1
76,13,0,0,0,1,1
76,11,0,11,11,0,1
76,13,1,1,1,0,1
76,0,3,0,0,1,1
76,3,10,10,10,0,1
76,3,10,10,10,1,1
76,0,11,0,0,1,1
76,6,13,13,13,1,1
76,2,8,2,2,1,1
76,5,2,2,2,1,1
76,2,5,2,2,1,1
76,3,10,3,3,1,1
76,13,3,3,3,1,1
76,4,11,4,4,1,1
76,9,7,7,7,1,1
76,4,3,3,4,1,0
76,7,4,7,4,1,0
76,6,10,6,6,0,1
76,9,10,9,9,1,1
76,8,11,8,8,1,1
76,13,12,13,13,0,1
76,11,13,11,11,0,1
76,2,7,2,2,0,1
76,12,4,4,4,1,1
76,12,13,12,12,1,1
76,7,3,3,7,0,0
76,6,8,6,6,1,1
76,13,3,13,13,0,1
76,3,4,3,3,1,1
76,6,8,6,6,1,1
76,1,0,1,1,1,1
76,10,6,6,6,1,1
76,7,4,4,4,1,1
76,7,2,2,2,1,1
76,7,7,7,7,1,1
76,13,11,11,11,0,1
76,0,3,0,0,0,1
76,5,13,13,13,1,1
76,12,6,12,12,0,1
76,12,10,12,12,1,1
76,1,11,11,11,0,1
76,3,8,8,8,0,1
76,12,3,3,3,0,1
76,8,0,8,8,0,1
76,10,7,7,7,1,1
76,9,1,1,9,0,0
76,3,11,11,11,0,1
76,12,1,1,1,0,1
76,13,11,13,13,1,1
76,5,7,5,5,1,1
76,11,4,11,11,0,1
76,4,3,4,3,0,0
76,5,13,13,13,1,1
76,13,4,13,13,0,1
76,5,6,5,5,1,1
76,8,2,2,2,0,1
76,13,8,8,8,0,1
76,1,1,1,1,0,1
76,2,10,2,2,1,1
76,12,9,9,9,0,1
76,12,3,12,12,0,1
76,3,9,3,3,1,1
76,4,1,1,1,1,1
76,2,9,9,9,1,1
76,8,6,6,6,0,1
76,13,11,11,11,0,1
76,11,3,3,3,1,1
76,12,8,12,12,1,1
76,12,6,6,6,0,1
76,7,1,1,1,1,1
76,11,9,11,11,1,1
76,11,3,11,3,0,0
76,8,7,8,8,1,1
76,5,1,5,5,0,1
76,1,4,1,1,0,1
76,3,1,1,1,1,1
76,11,6,11,6,0,0
76,7,8,7,7,0,1
77,10,12,12,12,1,1
77,7,10,10,10,0,1
77,11,0,0,0,0,1
77,6,0,6,6,0,1
77,5,4,5,5,1,1
77,11,3,11,11,0,1
77,8,3,3,3,1,1
77,13,0,13,13,0,1
77,0,7,0,0,1,1
77,2,11,2,2,0,1
77,3,9,9,9,1,1
77,6,8,8,8,1,1
77,10,6,6,6,0,1
77,3,5,5,5,0,1
77,2,6,6,6,1,1
77,1,3,3,3,1,1
77,10,2,2,2,0,1
77,13,0,0,0,0,1
77,4,3,3,3,0,1
77,2,10,10,10,1,1
77,8,5,8,8,1,1
77,9,11,9,9,1,1
77,12,4,4,4,1,1
77,11,7,7,7,0,1
77,3,8,8,8,0,1
77,7,10,7,7,0,1
77,0,9,0,0,0,1
77,7,2,7,7,0,1
77,2,7,7,7,0,1
77,4,5,4,4,0,1
77,12,9,9,9,0,1
77,2,11,2,2,0,1
77,6,1,6,1,0,0
77,8,7,8,8,1,1
77,10,8,10,10,0,1
77,9,8,8,8,1,1
77,1,4,4,4,0,1
77,6,10,6,6,1,1
77,1,6,1,1,0,1
77,6,11,6,6,1,1
77,8,5,5,5,1,1
77,2,5,5,5,0,1
77,4,5,5,5,0,1
77,3,0,0,3,0,0
77,6,3,6,6,0,1
77,4,9,4,4,0,1
77,2,12,2,2,0,1
77,5,11,11,11,1,1
77,12,11,11,11,0,1
77,13,5,13,13,0,1
77,4,3,3,3,1,1
77,5,7,7,7,0,1
77,1,9,9,9,0,1
77,11,4,11,11,0,1
77,2,0,2,2,0,1
77,8,5,8,8,0,1
77,11,5,11,11,1,1
77,3,1,3,3,1,1
77,10,3,3,3,0,1
77,5,7,5,5,0,1
77,3,8,8,8,0,1
77,8,5,5,5,1,1
77,5,9,9,9,0,1
77,12,0,12,12,1,1
77,3,10,10,10,0,1
77,9,5,9,9,1,1
77,13,10,13,13,1,1
77,13,11,13,13,0,1
77,13,5,5,5,0,1
77,6,5,5,5,0,1
77,10,2,2,2,0,1
77,7,9,7,7,0,1
77,7,4,4,4,0,1
77,9,10,9,9,0,1
77,10,5,5,5,1,1
77,0,4,0,0,0,1
77,13,0,0,0,0,1
77,12,9,9,9,0,1
77,1,1,1,1,0,1
77,11,9,11,11,0,1
77,6,4,6,4,0,0
77,10,3,3,3,0,1
77,4,12,4,12,1,0
77,0,8,0,0,1,1
80,2,5,5,5,0,1
80,2,9,2,2,0,1
80,5,3,5,5,0,1
80,11,1,1,1,0,1
80,5,2,2,2,0,1
80,2,11,2,2,0,1
80,1,7,7,7,0,1
80,5,1,1,1,0,1
80,8,4,4,4,1,1
80,2,12,2,2,0,1
80,9,12,9,9,0,1
80,12,12,12,12,0,1
80,8,4,8,8,0,1
80,9,10,9,9,1,1
80,13,6,6,6,0,1
80,9,8,8,8,0,1
80,2,8,8,8,0,1
80,12,4,12,12,1,1
80,11,7,11,11,1,1
80,7,0,0,0,0,1
80,13,12,13,13,1,1
80,2,9,2,2,0,1
80,10,3,10,10,1,1
80,1,7,1,1,0,1
80,6,9,6,9,0,0
80,8,4,8,8,0,1
80,9,5,9,9,1,1
80,11,9,11,11,0,1
80,10,7,10,7,1,0
80,4,10,10,10,0,1
80,3,7,3,3,0,1
80,1,0,0,0,1,1
80,12,0,0,0,0,1
80,4,8,4,4,1,1
80,11,9,9,9,1,1
80,12,7,7,7,1,1
80,9,3,9,9,1,1
80,3,2,2,2,0,1
80,8,5,5,5,0,1
80,13,1,13,13,1,1
80,8,1,8,8,0,1
80,5,12,5,5,0,1
80,2,9,9,9,0,1
80,1,9,1,1,1,1
80,8,2,8,2,0,0
80,7,7,7,7,1,1
80,7,12,12,12,0,1
80,11,8,11,8,0,0
80,2,13,13,13,1,1
80,5,10,10,10,0,1
80,4,1,1,1,1,1
80,1,13,1,1,1,1
80,11,7,11,11,1,1
80,6,10,6,6,1,1
80,5,7,7,5,1,0
80,10,1,10,10,1,1
80,2,9,9,9,1,1
80,2,8,8,8,1,1
80,6,10,10,10,0,1
80,11,8,8,8,1,1
80,2,2,2,2,0,1
80,5,4,4,4,1,1
80,8,7,8,8,0,1
80,6,8,8,8,1,1
80,0,8,0,0,0,1
80,3,12,3,3,0,1
80,8,1,8,8,1,1
80,12,7,7,7,0,1
80,1,8,8,8,0,1
80,13,7,7,7,1,1
80,13,3,13,13,0,1
81,6,9,9,9,0,1
81,2,11,2,2,1,1
81,2,1,1,1,1,1
81,2,4,2,2,1,1
81,11,0,11,11,0,1
81,0,4,0,0,0,1
81,1,4,4,4,1,1
81,8,5,8,8,1,1
81,7,11,7,7,0,1
81,6,8,6,6,0,1
81,4,4,4,4,1,1
81,5,11,5,5,1,1
81,3,1,1,1,1,1
81,3,9,3,3,1,1
81,12,10,10,10,0,1
81,8,2,8,8,1,1
81,8,11,11,11,1,1
81,11,7,7,7,0,1
81,9,4,4,4,1,1
81,2,12,12,12,0,1
81,13,6,13,13,1,1
81,1,9,9,9,0,1
81,0,4,0,0,0,1
81,0,4,0,0,0,1
81,0,4,0,0,0,1
81,5,1,5,5,1,1
81,6,0,6,6,0,1
81,6,3,3,3,1,1
81,11,5,5,5,0,1
81,10,0,10,10,1,1
81,0,11,0,0,0,1
81,10,2,10,10,1,1
81,9,0,9,9,1,1
81,5,0,5,5,1,1
81,11,9,11,11,0,1
81,13,6,6,6,1,1
81,5,1,5,5,1,1
81,3,1,1,1,0,1
81,3,9,9,9,1,1
81,1,2,2,2,1,1
81,11,13,11,13,1,0
81,10,11,10,10,0,1
81,11,8,8,8,1,1
81,8,12,12,12,1,1
81,9,7,9,9,0,1
81,5,8,8,8,1,1
81,12,13,12,12,1,1
81,5,12,12,12,0,1
81,1,13,13,13,1,1
81,2,11,2,2,1,1
81,3,4,3,3,0,1
81,13,0,0,0,0,1
81,13,5,5,5,1,1
81,4,7,7,7,0,1
81,7,9,7,7,1,1
81,5,8,5,5,1,1
81,4,2,2,2,0,1
81,6,3,3,3,0,1
81,9,0,0,0,1,1
81,13,1,13,13,1,1
81,13,3,13,13,1,1
81,5,4,4,4,1,1
81,5,12,5,5,0,1
81,13,9,13,13,1,1
81,1,2,2,2,0,1
81,12,11,12,12,0,1
81,13,10,10,10,1,1
81,8,4,4,4,1,1
81,12,8,8,8,1,1
81,4,13,4,4,0,1
81,13,8,13,13,0,1
81,5,4,4,4,1,1
81,2,9,9,9,0,1
81,10,11,11,11,0,1
81,3,2,2,2,1,1
81,13,7,13,13,1,1
81,4,7,7,7,0,1
81,9,8,8,8,0,1
81,4,13,13,13,1,1
81,13,0,13,13,1,1
81,8,6,6,6,0,1
81,11,8,8,8,0,1
81,2,11,11,11,0,1
81,13,4,4,4,0,1
81,8,8,8,8,1,1
81,8,1,1,8,0,0
81,6,6,6,6,0,1
82,0,8,0,0,0,1
82,10,13,13,13,1,1
82,8,1,8,8,1,1
82,5,6,6,6,0,1
82,13,5,5,5,1,1
82,3,8,8,8,1,1
82,0,12,0,0,0,1
82,2,9,2,2,0,1
82,6,13,13,13,0,1
82,11,4,4,11,0,0
82,10,4,4,4,0,1
82,5,3,5,5,1,1
82,5,7,7,7,1,1
82,4,2,4,4,1,1
82,10,13,13,13,0,1
82,2,6,2,2,0,1
82,7,8,8,8,0,1
