timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1478694065000,313.5146412037037,2,4,12,10,10,4,10,1,1
1478694077000,313.5147800925926,4,11,9,3,9,3,9,1,1
1478696684000,313.5449537037037,9,2,5,4,9,2,2,1,0
1478696699000,313.5451273148148,5,8,14,6,5,2,8,0,0
1478696706000,313.54520833333333,9,11,10,6,9,2,11,1,0
1478696713000,313.54528935185186,5,9,2,13,5,1,5,1,1
1478696718000,313.54534722222223,12,3,11,2,12,3,11,1,0
1478696733000,313.54552083333334,4,13,3,7,4,4,7,0,0
1478696836000,313.54671296296294,13,14,6,3,14,2,14,0,1
1478696841000,313.5467708333333,13,5,7,10,13,2,5,1,0
1478696912000,313.5475925925926,4,6,13,12,13,3,13,0,1
1478696914000,313.54761574074075,5,2,8,14,2,2,2,0,1
1478697092000,313.54967592592595,5,10,12,7,7,4,7,0,1
1478697098000,313.5497453703704,4,9,11,13,4,2,9,1,0
1478697164000,313.5505092592593,8,6,12,3,12,3,12,1,1
1478697167000,313.5505439814815,14,9,12,3,9,2,9,0,1
1478698750000,313.56886574074076,12,11,6,10,10,4,10,1,1
1478698832000,313.56981481481483,13,6,9,3,3,4,3,0,1
1478699283000,313.5750347222222,2,5,3,11,3,4,11,1,0
1478699291000,313.57512731481484,6,3,9,8,6,4,8,0,0
1478699299000,313.5752199074074,7,14,3,8,7,2,14,0,0
1478699316000,313.5754166666667,14,3,12,10,12,3,12,1,1
1478699318000,313.57543981481484,2,13,12,6,12,4,6,1,0
1478699393000,313.5763078703704,8,12,2,10,12,2,12,0,1
1478699395000,313.57633101851854,12,9,5,4,12,4,4,1,0
1478699403000,313.5764236111111,12,9,7,1,1,2,9,1,0
1478700055000,313.5839699074074,6,13,9,14,6,4,14,1,0
1478701238000,313.597662037037,7,11,5,6,5,4,6,1,0
1478701245000,313.59774305555555,7,4,3,13,4,2,4,1,1
1478701324000,313.5986574074074,10,8,7,3,7,3,7,0,1
1478701326000,313.5986805555556,5,12,2,13,2,3,2,0,1
1478701329000,313.5987152777778,1,5,11,6,1,1,1,0,1
1478701343000,313.59887731481484,6,13,11,3,11,2,13,1,0
1478701371000,313.5992013888889,11,10,3,9,11,3,3,1,0
1478701375000,313.59924768518516,9,13,10,3,3,4,3,1,1
1478701398000,313.5995138888889,14,7,2,11,14,4,11,0,0
1478701419000,313.59975694444444,9,13,10,2,10,3,10,0,1
1478701427000,313.599849537037,8,10,9,3,8,2,10,1,0
1478701433000,313.5999189814815,4,7,5,11,4,1,4,1,1
1478701436000,313.5999537037037,12,6,4,2,6,2,6,0,1
1478701480000,313.600462962963,13,9,8,3,9,2,9,0,1
1478701485000,313.60052083333335,12,8,14,4,12,4,4,1,0
1478701502000,313.6007175925926,8,10,11,9,8,3,11,1,0
1478701509000,313.6007986111111,9,4,11,14,4,2,4,0,1
1478701514000,313.60085648148146,14,8,3,10,3,2,8,0,0
1478701517000,313.6008912037037,10,8,14,12,8,2,8,1,1
1478701525000,313.6009837962963,3,10,8,7,7,3,8,1,0
1478701550000,313.60127314814815,3,9,6,2,6,3,6,0,1
1478701552000,313.6012962962963,4,7,10,5,4,4,5,1,0
1478701579000,313.6016087962963,14,8,3,13,13,4,13,0,1
1478701581000,313.6016319444444,4,13,6,8,6,3,6,0,1
1478701632000,313.6022222222222,8,12,10,4,8,2,12,0,0
1478701652000,313.6024537037037,14,9,6,12,6,3,6,1,1
1478703467000,313.6234606481481,14,9,10,12,12,2,9,0,0
1478703925000,313.6287615740741,7,8,13,9,7,4,9,1,0
1478703934000,313.62886574074076,11,7,8,4,7,2,7,0,1
1478704123000,313.63105324074075,13,6,12,8,8,1,13,0,0
1478704285000,313.63292824074074,2,7,14,8,8,2,7,1,0
1478705298000,313.64465277777776,5,3,11,10,3,2,3,0,1
1478705301000,313.6446875,2,9,13,3,3,4,3,0,1
1478705304000,313.64472222222224,8,12,5,4,4,4,4,0,1
1478705476000,313.64671296296297,9,6,10,2,10,4,2,1,0
1478705522000,313.64724537037034,11,14,3,2,14,2,14,0,1
1478705525000,313.6472800925926,6,9,8,14,9,4,14,1,0
1478705840000,313.65092592592595,6,4,14,3,3,2,4,1,0
1478705844000,313.6509722222222,3,9,8,2,9,2,9,0,1
1478705847000,313.6510069444444,14,4,2,7,14,1,14,1,1
1478705858000,313.65113425925927,10,8,9,13,9,3,9,0,1
1478705862000,313.6511805555556,8,11,5,10,10,4,10,1,1
1478705864000,313.6512037037037,12,6,13,11,11,4,11,1,1
1478707911000,313.6748958333333,3,14,4,7,7,1,3,1,0
1478707986000,313.67576388888887,7,14,2,12,2,3,2,1,1
1478707990000,313.6758101851852,12,14,10,3,12,1,12,1,1
1478707997000,313.6758912037037,4,2,11,10,11,4,10,1,0
1478708000000,313.6759259259259,4,13,14,12,13,2,13,1,1
1478708003000,313.67596064814813,4,5,1,9,1,3,1,1,1
1478709340000,313.6914351851852,3,8,5,2,2,4,2,1,1
1478709351000,313.6915625,5,7,11,14,11,3,11,1,1
1478709371000,313.69179398148145,13,12,5,7,13,1,13,1,1
1478709374000,313.6918287037037,6,8,12,7,8,2,8,0,1
1478709383000,313.69193287037035,9,7,13,3,9,1,9,0,1
1478709386000,313.6919675925926,4,14,5,8,5,2,14,1,0
1478709389000,313.69200231481483,9,3,8,14,9,3,8,1,0
1478709393000,313.6920486111111,9,7,12,10,9,4,10,1,0
1478709416000,313.69231481481484,5,9,13,12,13,3,13,1,1
1478709426000,313.6924305555556,8,12,6,4,4,4,4,0,1
1478709443000,313.69262731481484,6,5,11,9,11,3,11,1,1
1478709446000,313.69266203703705,11,6,12,5,12,3,12,1,1
