timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchoice3,stimchoice4,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1482322764000,355.5134722222222,12,14,11,7,14,3,11,0,0
1482322777000,355.51362268518517,9,6,12,5,12,4,5,0,0
1482322782000,355.51368055555554,4,13,7,2,13,2,13,0,1
1482326375000,355.5552662037037,4,9,5,3,5,2,9,1,0
1482326394000,355.5554861111111,1,13,3,7,1,2,13,0,0
1482326405000,355.5556134259259,2,6,3,7,3,3,3,0,1
1482326411000,355.5556828703704,12,14,7,1,1,2,14,0,0
1482327262000,355.56553240740743,3,9,8,4,9,2,9,1,1
1482330813000,355.6066319444444,13,9,7,5,13,2,9,1,0
1482330842000,355.6069675925926,14,4,8,5,14,2,4,0,0
1482330850000,355.60706018518516,8,13,6,2,2,1,8,1,0
1482330858000,355.6071527777778,4,13,12,5,12,3,12,1,1
1482330861000,355.6071875,9,14,4,13,13,2,14,0,0
1482330893000,355.6075578703704,8,14,3,11,8,2,14,0,0
1482330905000,355.6076967592593,9,10,5,13,9,2,10,1,0
1482330955000,355.608275462963,14,13,8,6,13,2,13,1,1
1482330982000,355.608587962963,7,11,12,4,7,2,11,1,0
1482330989000,355.60866898148146,14,13,7,9,9,2,13,0,0
1482330992000,355.6087037037037,4,10,8,12,10,2,10,0,1
1482331007000,355.60887731481483,1,3,7,13,1,2,3,0,0
1482331045000,355.60931712962963,14,7,12,2,14,2,7,1,0
1482331097000,355.6099189814815,3,11,12,7,12,3,12,0,1
1482331114000,355.61011574074075,2,4,14,3,2,3,14,0,0
1482331573000,355.61542824074075,5,6,12,10,6,3,12,0,0
1482331577000,355.615474537037,5,3,9,12,5,1,5,1,1
1482331600000,355.61574074074076,7,9,12,4,9,2,9,1,1
1482331607000,355.61582175925923,9,8,10,2,10,2,8,0,0
1482331650000,355.61631944444446,7,12,8,9,12,2,12,0,1
1482331726000,355.61719907407405,12,10,3,9,9,2,10,1,0
1482331756000,355.61754629629627,12,11,3,8,3,1,12,0,0
1482331803000,355.61809027777775,1,5,13,6,1,2,5,1,0
1482331828000,355.61837962962966,11,12,3,8,12,2,12,0,1
1482331969000,355.62001157407406,9,4,13,3,13,2,4,0,0
1482332043000,355.62086805555555,11,9,4,10,11,2,9,1,0
1482332048000,355.6209259259259,6,8,2,14,2,2,8,0,0
1482332062000,355.621087962963,9,5,2,4,9,2,5,0,0
1482332115000,355.6217013888889,2,7,10,3,2,2,7,1,0
1482332584000,355.6271296296296,13,12,7,5,5,2,12,0,0
1482332638000,355.62775462962964,4,3,5,8,5,4,8,1,0
1482332655000,355.6279513888889,12,5,4,6,5,2,5,0,1
1482332681000,355.6282523148148,9,8,2,11,2,4,11,0,0
1482332730000,355.62881944444445,9,1,4,5,1,2,1,1,1
1482332733000,355.62885416666666,3,8,6,10,3,4,10,0,0
1482332750000,355.6290509259259,12,5,4,7,12,3,4,0,0
1482332762000,355.6291898148148,6,5,7,2,2,3,7,0,0
1482332765000,355.62922453703703,14,12,2,6,12,2,12,0,1
1482332790000,355.6295138888889,12,6,5,4,12,2,6,1,0
1482332797000,355.6295949074074,9,14,7,4,4,2,14,1,0
1482334718000,355.6518287037037,11,5,3,13,3,2,5,1,0
1482392810000,356.3241898148148,8,1,7,6,1,2,1,1,1
1482395727000,356.35795138888886,9,5,8,10,5,4,10,1,0
1482395741000,356.3581134259259,8,14,4,10,8,4,10,1,0
1482395829000,356.35913194444447,2,5,3,7,2,4,7,1,0
1482395976000,356.36083333333335,1,9,3,4,1,1,1,0,1
1482397459000,356.37799768518516,11,13,14,9,9,3,14,0,0
1482398674000,356.3920601851852,6,3,11,10,10,4,10,1,1
1482398817000,356.3937152777778,12,9,6,7,12,4,7,0,0
1482398912000,356.3948148148148,14,3,5,10,3,3,5,0,0
1482398915000,356.39484953703703,11,8,4,12,11,2,8,1,0
1482399022000,356.39608796296295,4,10,3,5,4,4,5,0,0
1482399613000,356.4029282407407,13,14,9,5,14,2,14,1,1
1482403804000,356.4514351851852,8,1,7,5,1,2,1,0,1
1482405472000,356.4707407407407,4,12,2,7,4,2,12,0,0
1482405498000,356.4710416666667,5,6,8,4,5,2,6,1,0
1482405506000,356.47113425925926,8,1,3,11,1,1,8,1,0
1482405509000,356.47116898148147,1,13,7,12,1,1,1,1,1
1482405809000,356.4746412037037,8,14,2,13,2,2,14,0,0
1482405880000,356.475462962963,11,6,3,10,6,3,3,0,0
1482405886000,356.4755324074074,6,12,14,11,11,1,6,1,0
1482405892000,356.4756018518519,9,8,6,10,8,2,8,1,1
1482405899000,356.47568287037035,11,14,5,7,7,1,11,0,0
1482405926000,356.47599537037036,13,4,5,7,13,4,7,0,0
1482405943000,356.4761921296296,5,2,8,13,13,3,8,0,0
1482405983000,356.4766550925926,2,12,10,7,12,1,2,0,0
1482405998000,356.4768287037037,4,5,12,8,5,4,8,1,0
1482406057000,356.4775115740741,5,9,8,12,9,2,9,0,1
1482406254000,356.47979166666664,4,14,12,10,12,4,10,1,0
1482406259000,356.479849537037,11,6,13,7,6,1,11,0,0
1482406264000,356.4799074074074,11,9,14,2,14,2,9,0,0
1482406282000,356.48011574074076,1,11,5,13,1,1,1,0,1
1482408435000,356.5050347222222,14,13,6,2,14,2,13,0,0
1482408439000,356.5050810185185,11,5,14,4,14,3,14,1,1
1482408452000,356.5052314814815,3,1,4,11,1,2,1,0,1
1482408614000,356.50710648148146,4,2,6,11,4,3,6,0,0
1482408644000,356.50745370370373,6,8,2,14,8,2,8,0,1
1482408649000,356.5075115740741,5,8,12,4,5,2,8,1,0
1482408663000,356.5076736111111,9,4,6,11,4,3,6,1,0
1482408670000,356.50775462962963,12,8,10,2,12,2,8,0,0
1482408720000,356.5083333333333,5,9,12,8,8,2,9,1,0
1482412005000,356.5463541666667,11,10,3,7,11,2,10,1,0
1482412026000,356.5465972222222,10,1,14,11,1,2,1,1,1
1482412150000,356.5480324074074,11,5,14,8,5,4,8,1,0
1482412414000,356.551087962963,1,10,6,14,1,1,1,1,1
1482414402000,356.57409722222224,14,13,12,5,5,4,5,0,1
1482414438000,356.5745138888889,14,10,7,1,1,4,1,0,1
1482414478000,356.57497685185183,4,14,12,5,4,2,14,1,0
1482415127000,356.58248842592593,5,7,10,3,5,2,7,1,0
1482415187000,356.58318287037036,4,5,13,9,5,4,9,1,0
1482415363000,356.5852199074074,14,4,12,10,14,4,10,1,0
1482415397000,356.58561342592594,12,2,1,6,1,3,1,0,1
1482415610000,356.58807870370373,2,4,3,13,4,4,13,1,0
1482415613000,356.58811342592594,4,8,14,11,4,2,8,1,0
1482415616000,356.58814814814815,13,12,5,7,13,2,12,0,0
1484292594000,378.3124305555556,14,4,13,10,14,1,14,0,1
1484296845000,378.36163194444447,10,13,6,7,7,3,6,0,0
1484296856000,378.36175925925926,3,14,7,11,11,2,14,1,0
1484296861000,378.3618171296296,3,8,10,14,14,2,8,1,0
1484296864000,378.36185185185184,13,8,9,5,5,4,5,0,1
1484296893000,378.3621875,8,7,1,11,1,4,11,1,0
1484296928000,378.3625925925926,8,10,14,9,10,2,10,1,1
1484297093000,378.36450231481484,13,6,5,1,1,4,1,0,1
1484300095000,378.3992476851852,8,14,11,9,11,3,11,1,1
1484905349000,385.4045023148148,10,6,13,3,13,3,13,0,1
1484905928000,385.4112037037037,7,4,13,11,13,1,7,1,0
1484910700000,385.46643518518516,3,7,10,5,3,2,7,0,0
1484912690000,385.4894675925926,2,7,6,3,2,2,7,1,0
1484912697000,385.4895486111111,14,10,8,7,8,1,14,0,0
1484912714000,385.4897453703704,11,3,10,6,3,2,3,0,1
1484914853000,385.5145023148148,1,12,10,5,1,1,1,1,1
1484921002000,385.5856712962963,9,5,6,2,5,1,9,0,0
1484921043000,385.5861458333333,6,5,2,12,12,2,5,1,0
1484921098000,385.5867824074074,5,14,11,10,14,2,14,1,1
1485422945000,391.39519675925925,3,8,2,12,2,3,2,1,1
1485427369000,391.44640046296297,6,9,2,8,8,2,9,1,0
1485427375000,391.4464699074074,13,14,3,10,13,1,13,0,1
1485427673000,391.44991898148146,10,4,3,6,4,2,4,0,1
1485427778000,391.4511342592593,13,12,3,9,13,4,9,1,0
1485431126000,391.48988425925927,4,7,8,3,7,2,7,0,1
1485438323000,391.5731828703704,4,14,8,13,8,2,14,1,0
1485442777000,391.6247337962963,7,9,6,12,7,2,9,1,0
1485442883000,391.6259606481481,12,2,9,3,12,2,2,0,0
1485443180000,391.62939814814814,2,8,3,10,10,4,10,0,1
1485445926000,391.6611805555556,13,9,12,5,9,2,9,0,1
1485446117000,391.6633912037037,14,7,5,6,14,2,7,1,0
1485446452000,391.66726851851854,8,14,10,5,10,4,5,1,0
1485508325000,392.3833912037037,14,3,9,4,4,2,3,1,0
1485509473000,392.39667824074075,2,8,6,7,7,2,8,0,0
1485509484000,392.39680555555555,3,6,14,2,14,4,2,0,0
1485509498000,392.3969675925926,2,12,10,14,2,3,10,1,0
1485513777000,392.44649305555555,1,5,13,4,1,1,1,0,1
