timestamp,days_from_20160101,stimchoice1,stimchoice2,stimchosen,correctidx,correct_stim,is_choice_color,chose_correct
1453989487860,27.582035416666667,11,10,10,1,11,0,0
1453989964464,27.58755166666667,3,8,8,1,3,1,0
1453990022422,27.58822247685185,11,12,11,2,12,0,0
1453990034794,27.588365671296298,2,11,11,2,11,1,1
1453990037947,27.588402164351855,13,10,10,2,10,0,1
1453990040295,27.588429340277777,5,9,9,2,9,0,1
1453990067962,27.58874956018518,12,13,12,1,12,0,1
1453990073316,27.58881152777778,6,8,6,2,8,1,0
1453990079790,27.588886458333334,7,2,7,2,2,0,0
1453990937312,27.59881148148148,4,7,4,1,4,1,1
1453990949418,27.59895159722222,2,10,10,2,10,1,1
1453990957578,27.599046041666668,7,6,6,1,7,1,0
1453990960921,27.599084733796296,1,7,1,1,1,0,1
1453990992484,27.599450046296298,9,8,9,1,9,1,1
1453991035149,27.599943854166668,4,12,12,1,4,0,0
1453991060558,27.600237939814818,14,14,14,1,14,0,1
1453991062943,27.600265543981482,4,5,5,1,4,1,0
1453991078928,27.600450555555554,3,14,14,1,3,0,0
1453991108976,27.60079833333333,13,9,9,1,13,1,0
1453991135319,27.601103229166668,4,6,4,1,4,1,1
1453991934663,27.610354895833336,13,1,13,1,13,0,1
1453992194473,27.613361956018522,10,9,9,2,9,0,1
1453992683252,27.619019120370368,14,4,14,1,14,1,1
1453992699221,27.619203946759256,2,10,10,2,10,1,1
1453992718018,27.61942150462963,5,3,3,2,3,0,1
1453992739521,27.619670381944445,2,3,2,2,3,0,0
1453992764833,27.619963344907408,9,2,2,2,2,0,1
1453992827217,27.620685381944448,6,4,4,2,4,0,1
1453993210369,27.625120011574072,13,13,13,2,13,0,1
1453993216281,27.6251884375,1,11,1,1,1,0,1
1453993290206,27.626044050925923,9,5,9,2,5,0,0
1453993296884,27.626121342592594,9,2,2,1,9,1,0
1453993357141,27.62681876157407,14,13,13,1,14,1,0
1453993444232,27.627826759259257,10,13,10,2,13,1,0
1453993452339,27.62792059027778,9,12,12,1,9,0,0
1453993571379,27.629298368055558,5,10,10,2,10,1,1
1453993644616,27.630146018518516,2,1,1,1,2,1,0
1453997852065,27.678843344907406,3,14,14,1,3,0,0
1453997907980,27.67949050925926,10,3,10,1,10,0,1
1453997977318,27.680293032407405,5,12,5,1,5,0,1
1453998007693,27.680644594907406,5,6,5,2,6,1,0
1453998029312,27.680894814814813,9,7,9,1,9,1,1
1453998035521,27.680966678240743,14,14,14,1,14,1,1
1453998050924,27.681144953703704,1,4,1,1,1,0,1
1453998090451,27.681602442129627,2,14,2,1,2,1,1
1453998105360,27.681775,11,4,4,1,11,1,0
1453998173184,27.68256,6,2,6,2,2,0,0
1453998177007,27.682604247685187,2,12,2,2,12,0,0
1453998271853,27.683702002314817,1,8,1,1,1,1,1
1453998537799,27.68678008101852,7,6,6,1,7,0,0
1453998563627,27.6870790162037,2,14,14,1,2,0,0
1453998594294,27.687433958333337,4,14,4,1,4,1,1
1453998635761,27.687913900462963,9,6,9,1,9,0,1
1453998651316,27.688093935185186,4,14,14,2,14,0,1
1453999708486,27.700329699074075,3,13,13,1,3,0,0
1453999731924,27.700600972222222,12,9,9,2,9,1,1
1453999760502,27.70093173611111,7,9,7,1,7,0,1
1453999798147,27.701367442129627,11,1,11,1,11,1,1
1453999817374,27.70158997685185,3,10,10,2,10,0,1
1453999855668,27.702033194444446,12,9,9,1,12,1,0
1454000104030,27.704907754629627,6,4,4,2,4,0,1
1454000109462,27.704970624999998,9,6,6,2,6,1,1
1454000115407,27.70503943287037,7,14,14,2,14,1,1
1454000510519,27.709612488425925,4,1,4,2,1,0,0
1454000799534,27.712957569444445,11,12,12,1,11,1,0
1454000810815,27.713088136574072,10,14,14,1,10,0,0
1454000817359,27.713163877314816,5,12,5,1,5,1,1
1454000819005,27.71318292824074,2,9,2,1,2,1,1
1454001385216,27.719736296296297,6,12,12,1,6,0,0
1454001391404,27.719807916666667,10,1,10,1,10,1,1
1454001422871,27.720172118055554,8,12,8,1,8,1,1
1454001425078,27.72019766203704,14,6,14,1,14,0,1
1454001465971,27.720670960648146,13,8,13,1,13,0,1
1454001483686,27.720875995370374,4,10,4,1,4,1,1
1454001485711,27.72089943287037,7,10,7,1,7,1,1
1454001493887,27.7209940625,12,2,12,1,12,0,1
1454001739999,27.723842581018516,11,8,8,1,11,0,0
1454001764581,27.724127094907406,12,8,12,2,8,1,0
1454001767974,27.72416636574074,13,9,13,1,13,0,1
1454001776444,27.72426439814815,1,10,1,2,10,1,0
1454001880924,27.72547365740741,6,5,5,1,6,1,0
1454001984067,27.726667442129628,3,5,3,1,3,0,1
1454002032598,27.72722914351852,11,1,11,1,11,0,1
1454002668142,27.734584976851853,3,9,9,1,3,0,0
1454002689289,27.734829733796296,3,14,3,1,3,1,1
1454002691366,27.734853773148146,8,11,11,2,11,0,1
1454002734484,27.735352824074077,5,6,6,1,5,0,0
1454002752885,27.73556579861111,12,9,9,2,9,0,1
1454002794744,27.736050277777778,13,10,10,1,13,1,0
1454002811937,27.736249270833333,14,7,7,1,14,1,0
1454002866778,27.73688400462963,7,3,3,1,7,0,0
1454002871274,27.73693604166667,9,13,9,1,9,1,1
1454003913366,27.748997291666665,13,4,13,1,13,0,1
1454003916816,27.749037222222224,9,6,9,1,9,0,1
1454003933041,27.749225011574076,12,3,12,1,12,1,1
1454068890368,28.501045925925922,2,1,1,2,1,1,1
1454068947345,28.501705381944447,9,6,6,1,9,0,0
1454068950276,28.501739305555557,11,13,11,1,11,1,1
1454068990536,28.502205277777776,6,12,6,2,12,1,0
1454069001522,28.502332430555555,9,8,9,2,8,0,0
1454069040545,28.50278408564815,12,1,12,1,12,0,1
1454069053496,28.50293398148148,3,2,3,1,3,0,1
1454069055566,28.502957939814817,7,8,7,1,7,0,1
1454069058368,28.50299037037037,1,11,1,1,1,1,1
1454069082081,28.503264826388886,9,7,7,2,7,0,1
1454069125023,28.50376184027778,3,8,3,2,8,0,0
1454069154590,28.504104050925925,3,7,3,1,3,1,1
